steps
"place beef slices in a mixing bowl . sprinkle with asada seasoning and garlic powder ; toss in bowl to evenly coat . let marinade 5 minutes . heat oil in a large , deep skillet over medium high heat . place beef strips in skillet and cook and stir until browned . stir in bell pepper , onions , and jalapeno pepper . add tomatoes and potatoes . cook mixture until potatoes are tender , 5 to 8 minutes . season with salt and pepper . transfer mixture to a bowl . melt 1 tablespoon butter in the same skillet . add the eggs , stirring occasionally , until eggs are scrambled and set . transfer the beef mixture back to skillet . cook and stir until warmed through , about 2 minutes . melt the remaining 2 tablespoons butter in a small dish in microwave . divide shredded cheese among tortillas ; divide beef and veggie mixture and place on the cheese . fold in sides of tortilla and roll up . brush with melted butter and place folded side down in pan to brown ; flip and brown on top side . burrito should be warmed though ."
"preheat oven to 350 degrees f . in a saucepan bring the water to a boil . add rice and stir . reduce heat , cover and simmer for 40 minutes . meanwhile , pour beans into a 2 quart casserole . sprinkle with jalapenos , cumin , chili powder and black pepper . bake in preheated oven for 30 minutes . sprinkle with cheese , green onions and olives . bake for 5 to 10 minutes more . serve beans over cooked rice ."
"whisk water , oil , liquid smoke , and fajita seasoning together in a bowl and pour into a resealable plastic bag . add avocados , bell pepper , and onion , coat with the marinade , squeeze out excess air , and seal the bag . marinate in the refrigerator for 1 hour to overnight ; turn occasionally . preheat oven to 225 degrees f . stack tortillas ; wrap in aluminum foil . place in oven to warm . preheat grill for medium heat and lightly oil the grate . drain marinade from vegetable mixture ; transfer to a plate . separate avocados from onions and bell peppers . place onions and peppers , in 1 layer , onto grill using tongs ; cook until tender , 5 to 10 minutes , turning as needed . transfer to an oven proof pan ; cover with aluminum foil . place in the preheated oven to keep warm . place avocados in 1 layer onto grill ; cook , turning once , until browned , about 5 minutes . fill tortillas with avocado and onion mixture ; roll or fold tortilla around filling ."
"in a large saucepan heat oil over medium high and saute yellow onion , green onions , garlic , habanero , and bell pepper until onions become translucent . add seitan and saute another 5 minutes . add black beans and tomatoes . heat through . in a medium size mixing bowl combine heated mixture with cooked rice , cilantro , and 1 cup barbecue sauce . lay tortillas on flat surface . spoon about 3/4 cup of filling onto each tortilla's center . wrap tortilla so that mixture is captured on the inside . in a casserole dish pour barbecue sauce to coat the dish's bottom . place burritos in dish and pour more barbecue sauce on top of them . bake in a preheated 350 degrees f oven for 35 minutes ."
"blend great northern beans , 3/4 cup tomatoes , and garlic in a food processor until smooth ; add nutritional yeast , cumin , chili powder , salt , and red pepper flakes and blend again . transfer bean mixture to a bowl . stir black beans and 1/4 cup tomatoes into bean mixture . heat olive oil in a skillet over medium high heat . place a tortilla in the hot oil . spread about 1/4 cup filling onto the tortilla . place another tortilla on top of filling ; cook until filling is warmed , about 10 minutes . spray the top tortilla with cooking spray and flip quesadilla to cook the second side until lightly browned , 3 to 5 minutes . repeat with remaining tortillas and filling ."
"preheat oven to 350 degrees f . combine beef and taco seasoning in a large skillet . cook and stir over medium heat until beef is browned and crumbly , 5 to 7 minutes . place refried beans in a small saucepan and heat over low heat , covered , until warmed through , about 5 minutes . spread a thin layer of salsa on the bottom of a 9x13 inch casserole dish . layer half of the crushed chips , seasoned beef , beans , corn , olives , and cheese on top . repeat layers with remaining ingredients , starting with salsa and ending with cheese . bake nacho lasagna in the oven until bubbly and cheese is melted , about 30 minutes ."
"preheat oven to 400 degrees f . line a 13x9x2 inch baking pan with reynolds wrap non stick foil with non stick side toward food . place tilapia in foil lined pan . mix lime juice , olive oil , seafood seasoning , garlic , salt and red pepper flakes in a medium bowl until well blended . pour over fish . bake 18 to 20 minutes or until fish flakes easily with fork . serve 1/2 fillet in each tortilla with lettuce , salsa and avocado ."
"in a small mixing bowl , combine the ranch dressing and sriracha . reserve refrigerated . in a separate mixing bowl , combine shrimp , salt , black pepper , red pepper flakes , and lime juice . toss to combine . heat a saute pan over medium high heat until hot . add olive oil , then the shrimp , and saute until pink and cooked through , turning often to cook evenly . to assemble tacos , place about 4 warm shrimp into each tortilla and top with 1 tbsp . diced mango and 1 tbsp . diced onions . drizzle with sriracha ranch dressing and sprinkle with chopped cilantro . serve with lime wedges to be squeezed over top ."
"set a cast iron dutch oven over hot coals . heat butter until melted . add onion ; cook , stirring often , until soft and deeply browned in parts , 5 to 7 minutes . pour salsa and chicken stock into the dutch oven ; bring to a boil . layer in 1/2 of the chips , cheddar cheese , and pulled pork . repeat with the remaining chips , cheddar cheese , and pulled pork . cover and cook until cheese is melted , about 5 minutes ."
"toss the mango , avocado , tomatoes , cilantro , onion , garlic , salt , and lime juice together in a bowl . cover and refrigerate for 30 minutes . melt the honey butter in a skillet over medium high heat . add the shrimp ; cook and stir until pink and opaque , 2 to 3 minutes . to serve , place a few shrimp onto a warm tortilla , top with mango salsa and fold up . repeat with remaining ingredients ."
"brown ground beef in a medium sized pot until it is crumbled and no longer pink . remove browned beef with a slotted spoon ; set aside . pour off the fat . in the same skillet , prepare knorr fiesta sidestm mexican rice according to the package directions . add browned ground beef and diced red bell pepper . mix well . divide the mixture among 12 tostada shells . stack them 2 high making 6 double decker tostadas . top with shredded lettuce , tomato , queso fresco , and sour cream ."
"heat olive oil in a large skillet over medium heat . add tortilla squares ; cook and stir until crispy , about 5 minutes . whisk eggs , salt , and pepper together in a bowl . stir in cheddar cheese . pour egg and cheese mixture into the skillet ; cook and until eggs are firm , about 5 minutes . pour enchilada sauce on top ."
"grind garlic with kosher salt with a mortar and pestle until a paste forms . whisk garlic paste , lime juice , olive oil , cilantro , chili powder , sugar , paprika , and cayenne pepper together in a bowl ; pour marinade into a resealable plastic bag . add skirt steak strips , coat with the marinade , squeeze out excess air , and seal the bag . marinate in the refrigerator , 2 hours to overnight . remove steak from marinade and shake off excess ; discard remaining marinade . preheat oven to 300 degrees f . wrap tortillas tightly in aluminum foil to form a packet and place packet on a baking sheet . bake in the preheated oven until warmed through , about 10 minutes . keep warm . heat 1 teaspoon canola oil in a large skillet over high heat until oil begins to smoke . saute onion and bell pepper in hot oil until browned and almost tender , 4 to 5 minutes . transfer onion and pepper to a plate . heat 1 teaspoon canola oil in the same skillet over high heat until oil starts to smoke . cook 1/2 of the steak in hot oil until browned on all sides but still pink in the center , 4 to 6 minutes . transfer cooked steak to the plate with onion and pepper . heat remaining canola oil in the same skillet . cook remaining steak in hot oil until browned on all sides but still pink in the center , 4 to 6 minutes . stir cooked steak , onion , bell pepper , and any accumulated juices back into the skillet . add minced garlic and salt ; cook and stir until fragrant and heated through . remove from heat . divide steak mixture between warm tortillas ."
"in 12 inch nonstick skillet , heat oil over medium high heat . cook onion in oil , stirring occasionally , until brown . add mushrooms . cook 6 to 8 minutes or until tender . reduce heat to low . add taco seasoning mix and water . cook about 5 minutes or until water is absorbed . remove from heat . spoon filling on tortillas . add toppings . roll up tortillas ."
"heat 2 tablespoons olive oil in a large skillet over medium high heat . stir onion , lemon juice , garlic , and jalapeno pepper into skillet ; bring to a simmer and cook until onions soften , about 3 minutes . stir eggplant , cumin , paprika , chili powder , black pepper , and seasoned salt into onion mixture ; drizzle remaining olive oil over the top . cook , stirring occasionally , until eggplant reduces in size and softens , about 15 minutes . spoon eggplant mixture into tortilla shells ."
"to make the marinade , whisk together the olive oil , vinegar , lime juice , lime zest , honey , garlic , cumin , chili powder , seafood seasoning , black pepper , and hot sauce in a bowl until blended . place the tilapia in a shallow dish , and pour the marinade over the fish . cover , and refrigerate 6 to 8 hours . to make the dressing , combine the sour cream and adobo sauce in a bowl . stir in the lime juice , lime zest , cumin , chili powder , seafood seasoning . add salt , and pepper in desired amounts . cover , and refrigerate until needed . preheat an outdoor grill for high heat and lightly oil grate . set grate 4 inches from the heat . remove fish from marinade , drain off any excess and discard marinade . grill fish pieces until easily flaked with a fork , turning once , about 9 minutes . assemble tacos by placing fish pieces in the center of tortillas with desired amounts of tomatoes , cilantro , and cabbage ; drizzle with dressing . to serve , roll up tortillas around fillings , and garnish with lime wedges ."
"melt 3/4 teaspoon butter in a large skillet over medium heat , tilting the skillet to evenly spread butter . place 1 tortilla in the melted butter . cover tortilla with brie cheese slices and apple slices ; sprinkle with brown sugar and cinnamon . place the remaining tortilla over the filling . cook quesadilla until bottom tortilla is browned , 3 to 5 minutes . spread the remaining 3/4 teaspoon butter on top tortilla ; carefully flip quesadilla and cook until bottom tortilla is browned and cheese is melted , 3 to 5 more minutes . slice quesadilla into quarters ."
"preheat oven to 350 degrees f . bring a large pot of lightly salted water to a boil . add pasta and cook for 8 to 10 minutes or until al dente ; drain . coat a large skillet with non stick cooking spray , and place over medium heat . saute onion , red bell pepper , corn and garlic until tender . stir in black beans , refried beans , tomato sauce , salsa and 1/4 cup cilantro . cook until heated through and slightly thickened ; set aside . in a large bowl , combine cottage cheese , ricotta , sour cream , shredded monterey jack cheese and remaining 1/4 cup chopped cilantro ; set aside . coat a 9x13 inch casserole dish with non stick cooking spray . arrange 3 of the cooked lasagna noodles in the bottom of the dish , cutting to fit if necessary . spread with 1/3 of the bean mixture , then 1/3 of the cheese mixture . repeat layers twice more . cover , and bake in preheated oven for 45 minutes . garnish with sliced black olives and sprigs of cilantro ."
"heat the olive oil in a skillet over medium high heat ; cook and stir the onion in the hot oil until fragrant , about 3 minutes . add the squash in three batches , making sure the first has softened slightly before adding the next . season with salt . heat the tortillas in the microwave until warm , about 10 seconds . spoon the squash mixture into the center of the tortillas ; top with the cheddar cheese and tomato . roll into a burrito to serve ."
"lightly season the venison steaks with 1/2 teaspoon of papa's seasoning salt . cut the steaks into bite sized pieces . mix the flour with 1 teaspoon of papa's salt ; reserve 1 tablespoon of the flour mixture and set aside . toss the cubed meat in the seasoned flour . heat the oil in the pressure cooker or a skillet over medium high heat . add the meat cubes in batches and cook until richly browned on all sides . remove the meat and set aside . reduce the heat to medium , and stir the reserved tablespoon of seasoned flour and the ground cumin into the pan drippings . cook and stir until the flour has lost its raw smell and is lightly browned , about 5 minutes . add the sliced onion and cook , stirring often , until the onion has softened , about 5 minutes . return the meat to the pan , along with the beef bouillon cubes , mexican oregano , bay leaf , and chile peppers . pour in the water and seal the pressure cooker , turning the heat up to high . bring the pressure up to high and reduce the heat to maintain the pressure . cook at high pressure for 15 minutes . turn off the heat and let the pressure drop naturally . remove the lid . remove the chile peppers and bay leaf ; squeeze the pulp from the peppers , returning the pulp to the pan and discarding the skins and the bay leaf . taste and adjust the seasonings ."
"place peas in a small saucepan and pour in enough water to cover . bring to a boil ; reduce heat and cook until tender , 4 to 6 minutes . drain . place cubed potatoes in a large pot and pour in enough water to cover . bring to a boil and cook , stirring occasionally , until tender , about 10 minutes . drain potatoes ; return to the pot . cook over medium high heat until dry , 2 to 3 minutes . remove from heat . mash potatoes with a potato masher or whisk until mostly smooth . mix in soy milk , green onion , 2 tablespoons curry powder , vegan margarine , 2 teaspoons turmeric , cumin , 1 teaspoon salt , 1/2 teaspoon garlic powder , 1/8 teaspoon coriander , and black pepper . stir in cilantro . gently fold peas into filling mixture . place 1 tortilla on a flat work surface ; spoon potato filling over one half . fold over into a half moon shape . repeat with remaining tortillas and filling . heat a nonstick skillet over medium high heat . toast quesadillas one at a time until golden brown , 2 to 3 minutes per side . heat a large , deep skillet over medium high heat . add olive oil and turn the skillet to coat . add cabbage , chickpeas , and onion flakes ; cook , stirring occasionally , until cabbage starts to wilt , about 4 minutes . stir 2 teaspoons curry powder , ginger , 1 teaspoon turmeric , 1 teaspoon salt , 1/2 teaspoon garlic powder , garam masala , and 1/8 teaspoon coriander into the cabbage mixture . reduce heat to medium and continue cooking , stirring occasionally , until chickpeas are cooked through , about 5 minutes more . serve alongside quesadillas ."
"in a large bowl , mix vegetable oil , distilled white vinegar , worcestershire sauce , water , fresh lemon juice , fresh lime juice , ground black pepper and garlic powder . place flank steak strips in the mixture . cover and marinate in the refrigerator at least 6 hours before grilling as desired ."
"preheat oven to 325 degrees f . heat oil in a medium saucepan over medium heat . saute onion and green pepper until tender . sir in beans , salsa , red bell pepper , chili powder , cayenne and black pepper . reduce heat to low and simmer for 15 minutes . spoon half of the mixture into one of the pie crusts and cover with half of the cheese . repeat with remaining beans and cheese . top with remaining crust . bake in preheated oven for 1 hour ."
"place chicken breasts into slow cooker ; pour in chicken broth . season with paprika , salt , and pepper . cook on low until chicken is tender , about 4 hours . drain broth ; shred chicken with 2 forks in the slow cooker . add buffalo sauce , cream cheese , and ranch dressing mix ; stir until well mixed . cook on low until flavors are blended , about 1 hour . preheat oven to 425 degrees f . spoon chicken onto the tortillas and sprinkle cheese on top . roll up and place seam side down on a nonstick baking sheet . brush all sides of taquitos with oil . bake in the preheated oven , turning every 5 minutes , until slightly browned , about 15 minutes ."
"preheat an oven to 350 degrees f . place a sheet of aluminum foil onto a baking sheet , and lightly grease with cooking spray . place the ground turkey into a large mixing bowl and sprinkle with the mexican chili powder , guajillo chile powder , salt , black pepper , and parmesan cheese . add the egg , olive oil , chopped onion , jalapeno pepper , and anaheim pepper . mix well with your hands until evenly blended , then sprinkle with the tostada crumbs and bread crumbs . mix again until the bread crumbs are incorporated . form the meatball mixture into 1 inch balls and place onto the prepared baking sheet . bake in the preheated oven until the meatballs have lightly browned and are no longer pink in the center , about 40 minutes . turn the meatballs over after 20 minutes to ensure even cooking . fill a large pot with lightly salted water and bring to a rolling boil over high heat . once the water is boiling , stir in the spaghetti and return to a boil . cook the pasta uncovered , stirring occasionally , until the pasta has cooked through , but is still firm to the bite , about 12 minutes . drain well in a colander set in the sink . after you have flipped the meatballs , stir together the diced tomatoes , diced onion , chipotle chile , spaghetti sauce , and taco seasoning in a large saucepan . bring to a simmer over medium high heat , then reduce the heat to medium low , and simmer 10 to 15 minutes until the onion is tender . once the meatballs are ready , stir them into the sauce , and cook 5 minutes longer . spoon the meatballs and sauce over the spaghetti to serve ."
"mix yeast , sugar , and 1/4 cup warm water in a large mixing bowl and set aside until the yeast mixture forms a creamy foam layer on top , about 5 minutes . whisk flour , 1 teaspoon salt , and baking powder in a bowl . stir flour mixture into yeast mixture by thirds , alternating with 1 cup warm water in thirds , and beat to make a firm dough . cut the dough into 6 pieces and roll each piece into a ball on a floured work surface . roll out the dough balls into flat round tortillas . heat vegetable oil in a deep fryer or large saucepan to 350 degrees f . gently place tortillas , one at a time , into the hot oil and fry until golden brown on both sides , turning once , 2 to 3 minutes per side . drain on paper towels and set aside . cook and stir ground beef with 1 large minced onion in a skillet over medium heat until the meat is browned and crumbly , about 10 minutes . drain excess grease and stir in diced tomatoes with their juice , tomato paste , basil , oregano , salt , black pepper , and chili powder . bring the chili to a boil and reduce heat to low ; simmer until thickened , 30 to 40 minutes . place a piece of fry bread onto a plate and ladle a generous portion of chili onto the bread . transfer cheddar cheese , lettuce , 1 cup finely chopped onion , and mild green chilies into separate bowls and top each portion with about 1 tablespoon of cheddar cheese and desired amounts of lettuce , onion , and chilies ."
"place onions , jalapeno , and garlic in a grill pan over medium heat ; cook and stir until fragrant , about 3 minutes . stir in ground turkey , taco seasoning , and green bell pepper . cook and stir until turkey is completely cooked through , 20 to 30 minutes . divide turkey mixture among the tortillas ."
"preheat oven to 425 degrees f . spray a 3 quart casserole dish with cooking spray . combine tomato sauce with chili powder and 1/2 cup water or as desired in a small saucepan over medium heat ; bring to a simmer and stir to make a pourable sauce . remove from heat and set enchilada sauce aside . cook and stir ground turkey , onion , and 1 envelope of taco seasoning mix in a large skillet over medium heat , chopping turkey as you cook , until meat is crumbly and no longer pink , about 10 minutes . stir in 2/3 cup water and remaining envelope of taco seasoning mix and cook , stirring often , until moisture has evaporated from turkey mixture . mix 1 cup of enchilada sauce into turkey mixture and remove skillet from heat . to layer the casserole , spread 8 tortilla halves into the bottom of the prepared baking dish , overlapping as necessary to fit . toss sharp cheddar cheese and monterey jack cheese together in a bowl and spread 1/4 of the cheese mixture over the tortillas in an even layer . top with 1/3 the turkey mixture , 1/3 the lettuce , 1/3 the chopped tomatoes , and about 1/3 cup of the remaining sauce . repeat layers twice more . place 8 tortilla halves on top of the casserole and spread with remaining 1 1/4 cup shredded cheese mixture . bake in the preheated oven until cheese on top of casserole is melted and browned , 20 to 30 minutes ."
"combine mangoes , peaches , poblano peppers , red onion , juice of 1/2 a lime , and 1/2 the cilantro in a large bowl to make mango salsa . cover with plastic wrap and refrigerate , at least 1 hour , preferably overnight . mix sour cream , mayonnaise , ketchup , cayenne pepper , salt , and black pepper in a small bowl to make special sauce . preheat oven to 350 degrees f . arrange tortillas on a baking sheet . preheat a grill pan over medium high heat ; coat with cooking spray . cook salmon until easily flaked with a fork , about 4 minutes per side . transfer to a plate and flake into smaller pieces with a fork . heat tortillas in the preheated oven until warmed through , about 5 minutes . divide salmon among tortillas . top with mango salsa , special sauce , shredded cabbage , avocados , and remaining cilantro . wrap up tacos and serve lime wedges alongside ."
"preheat oven to 350 degrees f . in a mixing bowl , combine the chicken soup , mushroom soup , chile peppers and sour cream . line the bottom of a 9x13 inch baking pan with corn tortillas . follow with a layer of turkey . pour soup mixture over turkey , sprinkle with 1/2 of the cheese . repeat layers and top with cheddar cheese . bake for 30 to 45 minutes or until cheese is browned and bubbly ."
"heat oil in a large skillet over low heat , gradually increasing heat to medium high . add beef chuck pieces ; cook until browned , about 10 seconds per side . transfer beef to a slow cooker . combine apple cider , chipotle peppers , lime juice , garlic , cumin , serrano pepper , cayenne pepper , oregano , black pepper , garlic powder , salt , and ground cloves in a blender or food processor ; blend until smooth . pour over beef in the slow cooker . stir chicken broth , onion , and bay leaves into the slow cooker . cook on low until beef is fork tender , 6 to 8 hours . shred beef using 2 forks ."
"preheat oven to 450 degrees f . cut several slashes into each sweet potato . bake the potatoes in the preheated oven until tender , about 45 minutes . mash the hot sweet potatoes in a bowl . reduce oven heat to 200 degrees f . heat a skillet over medium heat , and warm a tortilla in the skillet until pliable , about 2 minutes . flip the tortilla over , and sprinkle the tortilla to about 1/2 inch of the edge with 1/3 cup of shredded cheddar cheese . allow the cheese to melt , and spread about 1/3 cup of mashed sweet potato over the melted cheese . spread 2 or 3 tablespoons of black beans over the sweet potatoes . fold the tortilla in half , enclosing the filling . repeat with the rest of the tortillas ; keep filled quesadillas warm in the oven . serve in wedges topped with salsa ."
"heat 1 tablespoon oil in a skillet over medium high heat . saute onion in hot oil until golden and soft , 7 to 12 minutes . lightly oil a large skillet and place over medium heat . place 1 tortilla in the skillet and top tortilla with 1/4 of the refried beans , leaving a space in the center of the tortilla . crack 1 egg into the center of the tortilla . sprinkle 1/4 of the onion , 1/4 of the cheddar cheese , and 1/4 of the chopped green chilies over egg and beans . place 1 tortilla over the top . cook , turning once , until egg is set and each tortilla is browned and crispy , 3 to 6 minutes per side . transferred finished pizza to a plate and repeat process with remaining tortillas , beans , eggs , onion , cheese , and chilies ."
"preheat oven to 350 degrees f . prepare a 13x9 inch baking dish with cooking spray . heat a large skillet over medium high heat . cook and stir beef and onion in the hot skillet until beef is completely browned , 5 to 7 minutes ; drain and discard grease . stir tomato sauce , black beans , diced tomatoes with lime juice and cilantro , corn , and chopped green chiles into the ground beef mixture ; season with chili powder , cumin , garlic , oregano , and red pepper flakes . reduce heat to low and cook mixture at a simmer for 5 minutes . spread about 1/2 cup beef mixture into the bottom of the prepared baking dish ; top with 3 tortillas , overlapping as needed . spread another 1/2 cup beef mixture over the tortillas . sprinkle 1 cup cheddar cheese over beef . finish with layers of remaining tortillas , beef mixture , and cheddar cheese , respectively . bake in preheated oven until heated throughout and the cheese is melted , about 15 minutes . cool 5 minutes before serving ."
"mix shredded turkey , pepper jack cheese , green onions , salt and pepper together in a bowl . wrap stack of tortillas in a paper towel and place in a sealable plastic bag . seal the bag only halfway . microwave on high until tortillas are hot and flexible , about 45 seconds . keep tortillas warm in the bag as you fill the others . place 2 tortillas on a work surface , one about 2 inches off center of the first creating a longer partially double tortilla . spoon about 1/4 to 1/3 cup turkey mixture in a row just below the center of the long side of the tortilla . paint a bit of egg white along the top edge of the tortillas . bring bottom edge of the tortilla up and over the filling and roll rather tightly toward the top edge over the egg white . set aside with the fold on the bottom while you fill the remaining tortillas . place 1/4 inch vegetable oil in a saute pan over medium heat . when oil is hot , place flautas in oil , seam side down . press down gently with a spatula a couple of seconds to flatten bottoms . fry in batches until flautas are crispy , golden , and heated through , 3 to 4 minutes per side . drain about a minute on paper towels . serve topped with shredded cabbage , guacamole , sour cream , salsa , and chopped cilantro ."
"place the beans in a saucepan over medium heat , and cook 5 minutes . partially mash with a potato masher or large spoon . reduce heat to low , and keep warm until ready to serve . heat the oil in a skillet over medium heat . stir in the onion and red bell pepper . season with chili powder , cayenne pepper , oregano , and basil . cook and stir until vegetables are tender . mix in mango and vegetarian chicken strips , and continue cooking about 2 minutes , until vegetarian chicken is heated through . in a separate skillet over medium heat , place the tortillas one at a time until soft and warm , about 2 minutes per side . spread warm tortillas with equal amounts of the the black beans , mango mixture , cheddar cheese , arugula , and jalapenos . fold tortillas over the filling and top with salsa to serve ."
"preheat the oven's broiler and set the oven rack at about 6 inches from the heat source . line a baking sheet with aluminum foil , and spray with cooking spray . place the pepper pieces cut sides down onto the prepared baking sheet . cook under the preheated broiler until the skin of the pepper has blackened and blistered , 5 to 10 minutes . place the blackened pepper pieces into a bowl , and tightly seal with plastic wrap . allow the pepper to steam as it cools , about 20 minutes . once cool , remove and discard the skins . heat 2 teaspoons of canola oil in a large nonstick skillet over medium heat , and cook and stir the tomatillos until softened , about 8 minutes . sprinkle with salt and black pepper , and mix in the garlic . cook and stir until the garlic is softened , about 1 minute . place the hot tomatillos into a blender , and add the roasted red pepper , parsley , rice vinegar , and honey . blend the sauce until smooth , and set aside . in a shallow bowl , mix together the flour , chili powder , and dried oregano . sprinkle the fish fillets with salt and black pepper , and dredge in the flour mixture until coated . heat 2 teaspoons of canola oil in a skillet over medium high heat . cook the fish until browned , 2 to 3 minutes ; carefully flip the fish over and cook on the other side until the meat is opaque and slightly flaky and the fish has browned , about 4 minutes . transfer fish to a serving platter . squeeze the lemon halves over the fish , and serve with sauce . if sauce has cooled , pour into a microwave safe bowl , and cook in microwave on medium setting until hot , about 2 minutes ."
